"Accession","Group ID"
"scer|YDL048C","OG7_0038960"
"scer|YDL049C","OG7_0071888"
"scer|YDL051W","OG7_0002532"
"scer|YDL052C","OG7_0003864"
"scer|YDL053C","OG7_0155470"
"scer|YDL054C","OG7_0004823"
"scer|YDL055C","OG7_0001668"
"scer|YDL056W","OG7_0009582"
"scer|YDL057W","OG7_0010849"
"scer|YDL058W","OG7_0006564"
"scer|YDL059C","OG7_0009911"
"scer|YDL060W","OG7_0007760"
"scer|YDL061C","OG7_0006728"
"scer|YDL063C","OG7_0010224"
"scer|YDL064W","OG7_0006107"
"scer|YDL065C","OG7_0008539"
"scer|YDL066W","OG7_0004251"
"scer|YDL067C","OG7_0020662"
"scer|YDL069C","OG7_0155711"
"scer|YDL070W","OG7_0001365"
"scer|YDL072C","OG7_0007710"
"scer|YDL073W","OG7_0155822"
"scer|YDL074C","OG7_0005532"
"scer|YDL075W","OG7_0004750"
"scer|YDL076C","OG7_0012099"
"scer|YDL077C","OG7_0004559"
"scer|YDL078C","OG7_0004751"
"scer|YDL079C","OG7_0003063"
"scer|YDL080C","OG7_0009289"
"scer|YDL081C","OG7_0004828"
"scer|YDL082W","OG7_0005753"
"scer|YDL083C","OG7_0003127"
"scer|YDL084W","OG7_0000130"
"scer|YDL085C-A","OG7_0009262"
"scer|YDL085W","OG7_0002549"
"scer|YDL086W","OG7_0025095"
"scer|YDL087C","OG7_0003621"
"scer|YDL088C","OG7_0101636"
"scer|YDL089W","OG7_0155806"
"scer|YDL090C","OG7_0002914"
"scer|YDL091C","OG7_0004862"
"scer|YDL092W","OG7_0008334"
"scer|YDL093W","OG7_0004620"
"scer|YDL095W","OG7_0004620"
"scer|YDL097C","OG7_0007036"
"scer|YDL098C","OG7_0008104"
"scer|YDL099W","OG7_0156166"
"scer|YDL100C","OG7_0004948"
"scer|YDL101C","OG7_0000003"
"scer|YDL102W","OG7_0002028"
"scer|YDL103C","OG7_0005413"
"scer|YDL104C","OG7_0003449"
"scer|YDL105W","OG7_0007876"
"scer|YDL106C","OG7_0000940"
"scer|YDL107W","OG7_0155542"
"scer|YDL108W","OG7_0000396"
"scer|YDL109C","OG7_0006601"
"scer|YDL110C","OG7_0024029"
"scer|YDL111C","OG7_0002825"
"scer|YDL112W","OG7_0002388"
"scer|YDL113C","OG7_0001722"
"scer|YDL114W","OG7_0000084"
"scer|YDL115C","OG7_0082281"
"scer|YDL116W","OG7_0008455"
"scer|YDL117W","OG7_0006032"
"scer|YDL119C","OG7_0001370"
"scer|YDL120W","OG7_0007717"
"scer|YDL121C","OG7_0155739"
"scer|YDL122W","OG7_0008002"
"scer|YDL123W","OG7_0007186"
"scer|YDL124W","OG7_0001209"
"scer|YDL125C","OG7_0001985"
"scer|YDL126C","OG7_0001162"
"scer|YDL127W","OG7_0001822"
"scer|YDL128W","OG7_0004761"
"scer|YDL129W","OG7_0156174"
"scer|YDL130W","OG7_0004828"
"scer|YDL130W-A","OG7_0020830"
"scer|YDL131W","OG7_0004756"
"scer|YDL132W","OG7_0001577"
"scer|YDL133C-A","OG7_0045816"
"scer|YDL133W","OG7_0025229"
"scer|YDL134C","OG7_0000696"
"scer|YDL135C","OG7_0006735"
"scer|YDL136W","OG7_0004215"
"scer|YDL137W","OG7_0000557"
"scer|YDL138W","OG7_0000446"
"scer|YDL139C","OG7_0024022"
"scer|YDL140C","OG7_0001854"
"scer|YDL141W","OG7_0004583"
"scer|YDL142C","OG7_0005388"
"scer|YDL143W","OG7_0001068"
"scer|YDL144C","OG7_0007177"
"scer|YDL145C","OG7_0006188"
"scer|YDL146W","OG7_0009764"
"scer|YDL147W","OG7_0006556"
"scer|YDL148C","OG7_0007869"
"scer|YDL149W","OG7_0006711"
"scer|YDL150W","OG7_0008382"
"scer|YDL153C","OG7_0004822"
"scer|YDL154W","OG7_0001339"
"scer|YDL155W","OG7_0001168"
"scer|YDL156W","OG7_0006800"
"scer|YDL157C","OG7_0155696"
"scer|YDL159W","OG7_0000432"
"scer|YDL159W-A","OG7_0155803"
"scer|YDL160C","OG7_0000130"
"scer|YDL160C-A","OG7_0011294"
"scer|YDL161W","OG7_0002658"
"scer|YDL164C","OG7_0002598"
"scer|YDL165W","OG7_0005539"
"scer|YDL166C","OG7_0006617"
"scer|YDL167C","OG7_0002787"
"scer|YDL168W","OG7_0001107"
"scer|YDL169C","OG7_0155725"
"scer|YDL170W","OG7_0020664"
"scer|YDL171C","OG7_0003684"
"scer|YDL173W","OG7_0155839"
"scer|YDL174C","OG7_0002979"
"scer|YDL175C","OG7_0010448"
"scer|YDL176W","OG7_0155838"
"scer|YDL177C","OG7_0005985"
"scer|YDL178W","OG7_0002981"
"scer|YDL179W","OG7_0001822"
"scer|YDL180W","OG7_0156095"
"scer|YDL181W","OG7_0020830"
"scer|YDL182W","OG7_0004756"
"scer|YDL183C","OG7_0014794"
"scer|YDL184C","OG7_0045816"
"scer|YDL185W","OG7_0005426"
"scer|YDL186W","OG7_0155853"
"scer|YDL188C","OG7_0000696"
"scer|YDL189W","OG7_0003593"
"scer|YDL190C","OG7_0005358"
"scer|YDL191W","OG7_0004215"
"scer|YDL192W","OG7_0000557"
"scer|YDL193W","OG7_0009186"
"scer|YDL194W","OG7_0000446"
"scer|YDL195W","OG7_0004239"
"scer|YDL197C","OG7_0155881"
"scer|YDL198C","OG7_0015021"
"scer|YDL199C","OG7_0000446"
"scer|YDL200C","OG7_0005671"
"scer|YDL201W","OG7_0005737"
"scer|YDL202W","OG7_0026614"
"scer|YDL203C","OG7_0004212"
"scer|YDL204W","OG7_0002984"
"scer|YDL205C","OG7_0005810"
"scer|YDL206W","OG7_0001914"
"scer|YDL207W","OG7_0008208"
"scer|YDL208W","OG7_0003590"
"scer|YDL209C","OG7_0012730"
"scer|YDL210W","OG7_0005350"
"scer|YDL211C","OG7_0101648"
"scer|YDL212W","OG7_0021354"
"scer|YDL213C","OG7_0000011"
"scer|YDL214C","OG7_0010344"
"scer|YDL215C","OG7_0011174"
"scer|YDL216C","OG7_0007757"
"scer|YDL217C","OG7_0007758"
"scer|YDL218W","OG7_0156007"
"scer|YDL219W","OG7_0006134"
"scer|YDL220C","OG7_0156237"
"scer|YDL222C","OG7_0036329"
"scer|YDL223C","OG7_0156054"
"scer|YDL224C","OG7_0004810"
"scer|YDL225W","OG7_0001286"
"scer|YDL226C","OG7_0001719"
"scer|YDL227C","OG7_0005426"
"scer|YDL229W","OG7_0000779"
"scer|YDL230W","OG7_0000542"
"scer|YDL231C","OG7_0011978"
"scer|YDL232W","OG7_0040951"
"scer|YDL233W","OG7_0011319"
"scer|YDL234C","OG7_0003032"
"scer|YDL235C","OG7_0016487"
"scer|YDL236W","OG7_0003065"
"scer|YDL237W","OG7_0019411"
"scer|YDL238C","OG7_0004147"
"scer|YDL239C","OG7_0101661"
"scer|YDL240W","OG7_0001281"
"scer|YDL241W","OG7_0155877"
"scer|YDL243C","OG7_0001184"
"scer|YDL244W","OG7_0012586"
"scer|YDL245C","OG7_0000446"
"scer|YDL246C","OG7_0001109"
"scer|YDL247W","OG7_0012907"
"scer|YDL248W","OG7_0017420"
"scer|YDR001C","OG7_0005760"
"scer|YDR002W","OG7_0003954"
"scer|YDR003W","OG7_0101687"
"scer|YDR003W-A","OG7_0155472"
"scer|YDR004W","OG7_0001765"
"scer|YDR005C","OG7_0007393"
"scer|YDR006C","OG7_0005694"
"scer|YDR007W","OG7_0009845"
"scer|YDR009W","OG7_0004338"
"scer|YDR011W","OG7_0002622"
"scer|YDR012W","OG7_0005381"
"scer|YDR013W","OG7_0008102"
"scer|YDR014W","OG7_0155998"
"scer|YDR014W-A","OG7_0156178"
"scer|YDR016C","OG7_0019982"
"scer|YDR017C","OG7_0003696"
"scer|YDR018C","OG7_0003547"
"scer|YDR019C","OG7_0002886"
"scer|YDR020C","OG7_0001754"
"scer|YDR021W","OG7_0000130"
"scer|YDR022C","OG7_0156240"
"scer|YDR023W","OG7_0002999"
"scer|YDR025W","OG7_0003138"
"scer|YDR026C","OG7_0007842"
"scer|YDR027C","OG7_0007163"
"scer|YDR028C","OG7_0017142"
"scer|YDR030C","OG7_0008182"
"scer|YDR031W","OG7_0014215"
"scer|YDR032C","OG7_0006510"
"scer|YDR033W","OG7_0010526"
"scer|YDR034C","OG7_0009351"
"scer|YDR034C-A","OG7_0155901"
"scer|YDR034C-C","OG7_0011767"
"scer|YDR034C-D","OG7_0011767"
"scer|YDR034W-B","OG7_0155773"
"scer|YDR035W","OG7_0009286"
"scer|YDR036C","OG7_0000750"
"scer|YDR037W","OG7_0003861"
"scer|YDR038C","OG7_0001061"
"scer|YDR039C","OG7_0001061"
"scer|YDR040C","OG7_0001061"
"scer|YDR041W","OG7_0003061"
"scer|YDR042C","OG7_0156013"
"scer|YDR043C","OG7_0000135"
"scer|YDR044W","OG7_0007001"
"scer|YDR045C","OG7_0002891"
"scer|YDR046C","OG7_0005294"
"scer|YDR047W","OG7_0004924"
"scer|YDR049W","OG7_0008549"
"scer|YDR050C","OG7_0003951"
"scer|YDR051C","OG7_0009652"
"scer|YDR052C","OG7_0018420"
"scer|YDR054C","OG7_0003023"
"scer|YDR055W","OG7_0020661"
"scer|YDR056C","OG7_0155601"
"scer|YDR057W","OG7_0005687"
"scer|YDR058C","OG7_0013637"
"scer|YDR059C","OG7_0001016"
"scer|YDR060W","OG7_0007685"
"scer|YDR061W","OG7_0000380"
"scer|YDR062W","OG7_0001707"
"scer|YDR063W","OG7_0008986"
"scer|YDR064W","OG7_0005835"
"scer|YDR065W","OG7_0155734"
"scer|YDR066C","OG7_0008282"
"scer|YDR067C","OG7_0005394"
"scer|YDR068W","OG7_0007816"
"scer|YDR069C","OG7_0001214"
"scer|YDR070C","OG7_0156093"
"scer|YDR071C","OG7_0011518"
"scer|YDR072C","OG7_0014412"
"scer|YDR073W","OG7_0155638"
"scer|YDR074W","OG7_0003699"
"scer|YDR075W","OG7_0000696"
"scer|YDR076W","OG7_0007766"
"scer|YDR077W","OG7_0033061"
"scer|YDR078C","OG7_0156238"
"scer|YDR079C-A","OG7_0009193"
"scer|YDR079W","OG7_0012155"
"scer|YDR080W","OG7_0007043"
"scer|YDR081C","OG7_0001724"
"scer|YDR082W","OG7_0155969"
"scer|YDR083W","OG7_0007720"
"scer|YDR084C","OG7_0005695"
"scer|YDR085C","OG7_0017145"
"scer|YDR086C","OG7_0007192"
"scer|YDR087C","OG7_0006506"
"scer|YDR088C","OG7_0006955"
"scer|YDR089W","OG7_0006206"
"scer|YDR090C","OG7_0020687"
"scer|YDR091C","OG7_0006271"
"scer|YDR092W","OG7_0001016"
"scer|YDR093W","OG7_0001014"
"scer|YDR096W","OG7_0003562"
"scer|YDR097C","OG7_0001337"
"scer|YDR098C","OG7_0003454"
"scer|YDR098C-A","OG7_0014733"
"scer|YDR098C-B","OG7_0011767"
"scer|YDR099W","OG7_0002080"
"scer|YDR100W","OG7_0015332"
"scer|YDR101C","OG7_0006554"
"scer|YDR103W","OG7_0001364"
"scer|YDR104C","OG7_0021343"
"scer|YDR105C","OG7_0003570"
"scer|YDR106W","OG7_0000774"
"scer|YDR107C","OG7_0001932"
"scer|YDR108W","OG7_0006480"
"scer|YDR109C","OG7_0008055"
"scer|YDR110W","OG7_0009724"
"scer|YDR111C","OG7_0003566"
"scer|YDR113C","OG7_0155681"
"scer|YDR114C","OG7_0155764"
"scer|YDR115W","OG7_0007712"
"scer|YDR116C","OG7_0005806"
"scer|YDR117C","OG7_0003719"
"scer|YDR118W","OG7_0156250"
"scer|YDR119W","OG7_0002000"
"scer|YDR119W-A","OG7_0155585"
"scer|YDR120C","OG7_0004550"
"scer|YDR121W","OG7_0002789"
"scer|YDR122W","OG7_0000009"
"scer|YDR123C","OG7_0156193"
"scer|YDR124W","OG7_0022999"
"scer|YDR125C","OG7_0003255"
"scer|YDR126W","OG7_0000782"
"scer|YDR127W","OG7_0003074"
"scer|YDR128W","OG7_0007932"
"scer|YDR129C","OG7_0004484"
"scer|YDR130C","OG7_0156035"
"scer|YDR131C","OG7_0101678"
"scer|YDR132C","OG7_0026623"
"scer|YDR135C","OG7_0000689"
"scer|YDR137W","OG7_0008528"
"scer|YDR138W","OG7_0155659"
"scer|YDR139C","OG7_0001212"
"scer|YDR140W","OG7_0006586"
"scer|YDR141C","OG7_0005819"
"scer|YDR142C","OG7_0007761"
"scer|YDR143C","OG7_0000431"
"scer|YDR144C","OG7_0001304"
"scer|YDR145W","OG7_0007532"
"scer|YDR146C","OG7_0000135"
"scer|YDR147W","OG7_0002962"
"scer|YDR148C","OG7_0001835"
"scer|YDR150W","OG7_0017547"
"scer|YDR151C","OG7_0002161"
"scer|YDR152W","OG7_0007452"
"scer|YDR153C","OG7_0002658"
"scer|YDR155C","OG7_0000556"
"scer|YDR156W","OG7_0156226"
"scer|YDR158W","OG7_0007767"
"scer|YDR159W","OG7_0005281"
"scer|YDR160W","OG7_0005294"
"scer|YDR161W","OG7_0010835"
"scer|YDR162C","OG7_0033023"
"scer|YDR163W","OG7_0008043"
"scer|YDR164C","OG7_0003701"
"scer|YDR165W","OG7_0008274"
"scer|YDR166C","OG7_0006498"
"scer|YDR167W","OG7_0008770"
"scer|YDR168W","OG7_0008157"
"scer|YDR169C","OG7_0036309"
"scer|YDR169C-A","OG7_0155572"
"scer|YDR170C","OG7_0001170"
"scer|YDR170W-A","OG7_0014733"
"scer|YDR171W","OG7_0002245"
"scer|YDR172W","OG7_0001444"
"scer|YDR173C","OG7_0003696"
"scer|YDR174W","OG7_0000969"
"scer|YDR175C","OG7_0017558"
"scer|YDR176W","OG7_0009312"
"scer|YDR177W","OG7_0001016"
"scer|YDR178W","OG7_0008826"
"scer|YDR179C","OG7_0155804"
"scer|YDR179W-A","OG7_0005006"
"scer|YDR180W","OG7_0006991"
"scer|YDR181C","OG7_0156097"
"scer|YDR182W","OG7_0006469"
"scer|YDR182W-A","OG7_0007053"
"scer|YDR183W","OG7_0006106"
"scer|YDR184C","OG7_0155729"
"scer|YDR185C","OG7_0004184"
"scer|YDR186C","OG7_0155816"
"scer|YDR188W","OG7_0001068"
"scer|YDR189W","OG7_0007074"
"scer|YDR190C","OG7_0003574"
"scer|YDR191W","OG7_0001464"
"scer|YDR192C","OG7_0156244"
"scer|YDR194C","OG7_0000128"
"scer|YDR194W-A","OG7_0155645"
"scer|YDR195W","OG7_0155543"
"scer|YDR196C","OG7_0003432"
"scer|YDR197W","OG7_0007177"
"scer|YDR198C","OG7_0001717"
"scer|YDR200C","OG7_0004320"
"scer|YDR201W","OG7_0023022"
"scer|YDR202C","OG7_0156224"
"scer|YDR204W","OG7_0008280"
"scer|YDR205W","OG7_0001789"
"scer|YDR206W","OG7_0101634"
"scer|YDR207C","OG7_0017967"
"scer|YDR208W","OG7_0001731"
"scer|YDR210C-C","OG7_0014733"
"scer|YDR210C-D","OG7_0011767"
"scer|YDR210W","OG7_0155980"
"scer|YDR210W-A","OG7_0011767"
"scer|YDR210W-B","OG7_0011767"
"scer|YDR211W","OG7_0007809"
"scer|YDR212W","OG7_0001068"
"scer|YDR213W","OG7_0009351"
"scer|YDR214W","OG7_0006691"
"scer|YDR216W","OG7_0049130"
"scer|YDR217C","OG7_0009269"
"scer|YDR218C","OG7_0001286"
"scer|YDR219C","OG7_0156118"
"scer|YDR221W","OG7_0004765"
"scer|YDR222W","OG7_0017496"
"scer|YDR223W","OG7_0101620"
"scer|YDR224C","OG7_0001377"
"scer|YDR225W","OG7_0001197"
"scer|YDR226W","OG7_0001353"
"scer|YDR227W","OG7_0155507"
"scer|YDR228C","OG7_0006585"
"scer|YDR229W","OG7_0027397"
"scer|YDR231C","OG7_0010479"
"scer|YDR232W","OG7_0001707"
"scer|YDR233C","OG7_0002984"
"scer|YDR234W","OG7_0001901"
"scer|YDR235W","OG7_0007595"
"scer|YDR236C","OG7_0005569"
"scer|YDR237W","OG7_0003690"
"scer|YDR238C","OG7_0006563"
"scer|YDR239C","OG7_0155742"
"scer|YDR240C","OG7_0155875"
"scer|YDR242W","OG7_0001379"
"scer|YDR243C","OG7_0000120"
"scer|YDR244W","OG7_0005008"
"scer|YDR245W","OG7_0005756"
"scer|YDR246W","OG7_0004616"
"scer|YDR246W-A","OG7_0155669"
"scer|YDR247W","OG7_0000009"
"scer|YDR248C","OG7_0008676"
"scer|YDR249C","OG7_0155591"
"scer|YDR251W","OG7_0071882"
"scer|YDR252W","OG7_0005053"
"scer|YDR253C","OG7_0000135"
"scer|YDR254W","OG7_0036324"
"scer|YDR255C","OG7_0006971"
"scer|YDR256C","OG7_0003913"
"scer|YDR257C","OG7_0001717"
"scer|YDR258C","OG7_0002479"
"scer|YDR259C","OG7_0022994"
"scer|YDR260C","OG7_0156020"
"scer|YDR261C","OG7_0006512"
"scer|YDR261C-C","OG7_0014733"
"scer|YDR261C-D","OG7_0011767"
"scer|YDR261W-A","OG7_0011767"
"scer|YDR261W-B","OG7_0011767"
"scer|YDR262W","OG7_0028325"
"scer|YDR263C","OG7_0001893"
"scer|YDR264C","OG7_0000782"
"scer|YDR265W","OG7_0002146"
"scer|YDR266C","OG7_0006441"
"scer|YDR267C","OG7_0007743"
"scer|YDR268W","OG7_0006237"
"scer|YDR270W","OG7_0002077"
"scer|YDR272W","OG7_0001622"
"scer|YDR273W","OG7_0019452"
"scer|YDR275W","OG7_0155549"
"scer|YDR276C","OG7_0007186"
"scer|YDR277C","OG7_0101676"
"scer|YDR279W","OG7_0156148"
"scer|YDR280W","OG7_0002825"
"scer|YDR281C","OG7_0155976"
"scer|YDR282C","OG7_0005782"
"scer|YDR283C","OG7_0002967"
"scer|YDR284C","OG7_0002355"
"scer|YDR285W","OG7_0156138"
"scer|YDR286C","OG7_0011969"
"scer|YDR287W","OG7_0002653"
"scer|YDR288W","OG7_0002756"
"scer|YDR289C","OG7_0004542"
"scer|YDR291W","OG7_0007371"
"scer|YDR292C","OG7_0002376"
"scer|YDR293C","OG7_0002439"
"scer|YDR294C","OG7_0004177"
"scer|YDR295C","OG7_0155892"
"scer|YDR296W","OG7_0155630"
"scer|YDR297W","OG7_0003175"
"scer|YDR298C","OG7_0005922"
"scer|YDR299W","OG7_0007360"
"scer|YDR300C","OG7_0004066"
"scer|YDR301W","OG7_0006855"
"scer|YDR302W","OG7_0009035"
"scer|YDR303C","OG7_0047365"
"scer|YDR304C","OG7_0000556"
"scer|YDR305C","OG7_0001990"
"scer|YDR306C","OG7_0036298"
"scer|YDR307W","OG7_0004620"
"scer|YDR308C","OG7_0009464"
"scer|YDR309C","OG7_0101650"
"scer|YDR310C","OG7_0156192"
"scer|YDR311W","OG7_0008463"
"scer|YDR312W","OG7_0007330"
"scer|YDR313C","OG7_0001169"
"scer|YDR314C","OG7_0006341"
"scer|YDR315C","OG7_0033036"
"scer|YDR316W","OG7_0001781"
"scer|YDR316W-A","OG7_0014733"
"scer|YDR316W-B","OG7_0011767"
"scer|YDR317W","OG7_0007962"
"scer|YDR318W","OG7_0033039"
"scer|YDR319C","OG7_0009314"
"scer|YDR320C","OG7_0002079"
"scer|YDR320C-A","OG7_0022601"
"scer|YDR321W","OG7_0004295"
"scer|YDR322C-A","OG7_0019578"
"scer|YDR322W","OG7_0002955"
"scer|YDR323C","OG7_0001169"
"scer|YDR324C","OG7_0007528"
"scer|YDR325W","OG7_0007338"
"scer|YDR326C","OG7_0002535"
"scer|YDR328C","OG7_0003571"
"scer|YDR329C","OG7_0008216"
"scer|YDR330W","OG7_0007520"
"scer|YDR331W","OG7_0004072"
"scer|YDR332W","OG7_0011199"
"scer|YDR333C","OG7_0007879"
"scer|YDR334W","OG7_0000402"
"scer|YDR335W","OG7_0008478"
"scer|YDR336W","OG7_0005348"
"scer|YDR337W","OG7_0005929"
"scer|YDR338C","OG7_0001708"
"scer|YDR339C","OG7_0004414"
"scer|YDR341C","OG7_0003615"
"scer|YDR342C","OG7_0000446"
"scer|YDR343C","OG7_0000446"
"scer|YDR345C","OG7_0000446"
"scer|YDR346C","OG7_0017496"
"scer|YDR347W","OG7_0003192"
"scer|YDR348C","OG7_0019448"
"scer|YDR349C","OG7_0001304"
"scer|YDR350C","OG7_0155938"
"scer|YDR351W","OG7_0101628"
"scer|YDR352W","OG7_0006909"
"scer|YDR353W","OG7_0004730"
"scer|YDR354W","OG7_0008848"
"scer|YDR356W","OG7_0155474"
"scer|YDR357C","OG7_0155895"
"scer|YDR358W","OG7_0001949"
"scer|YDR359C","OG7_0012621"
"scer|YDR361C","OG7_0007861"
"scer|YDR362C","OG7_0009254"
"scer|YDR363W","OG7_0048634"
"scer|YDR363W-A","OG7_0009496"
"scer|YDR364C","OG7_0005708"
"scer|YDR365C","OG7_0007633"
"scer|YDR365W-A","OG7_0014733"
"scer|YDR365W-B","OG7_0011767"
"scer|YDR366C","OG7_0155807"
"scer|YDR367W","OG7_0022155"
"scer|YDR368W","OG7_0001209"
"scer|YDR369C","OG7_0155869"
"scer|YDR370C","OG7_0155575"
"scer|YDR371W","OG7_0001525"
"scer|YDR372C","OG7_0008442"
"scer|YDR373W","OG7_0001159"
"scer|YDR374C","OG7_0002788"
"scer|YDR374W-A","OG7_0156107"
"scer|YDR375C","OG7_0003287"
"scer|YDR376W","OG7_0006573"
"scer|YDR377W","OG7_0019404"
"scer|YDR378C","OG7_0001217"
"scer|YDR379C-A","OG7_0011826"
"scer|YDR379W","OG7_0001056"
"scer|YDR380W","OG7_0009289"
"scer|YDR381C-A","OG7_0155753"
"scer|YDR381W","OG7_0000011"
"scer|YDR382W","OG7_0005051"
"scer|YDR383C","OG7_0155930"
"scer|YDR384C","OG7_0007009"
"scer|YDR385W","OG7_0002134"
"scer|YDR386W","OG7_0006582"
"scer|YDR387C","OG7_0000446"
"scer|YDR388W","OG7_0006125"
"scer|YDR389W","OG7_0001056"
"scer|YDR390C","OG7_0003569"
"scer|YDR391C","OG7_0101669"
"scer|YDR392W","OG7_0005531"
"scer|YDR393W","OG7_0018898"
"scer|YDR394W","OG7_0000949"
"scer|YDR395W","OG7_0005004"
"scer|YDR397C","OG7_0002789"
"scer|YDR398W","OG7_0008220"
"scer|YDR399W","OG7_0003751"
"scer|YDR400W","OG7_0003876"
"scer|YDR402C","OG7_0000397"
"scer|YDR403W","OG7_0019391"
"scer|YDR404C","OG7_0003800"
"scer|YDR405W","OG7_0009058"
"scer|YDR406W","OG7_0002622"
"scer|YDR407C","OG7_0006945"
"scer|YDR408C","OG7_0002040"
"scer|YDR409W","OG7_0002157"
"scer|YDR410C","OG7_0006210"
"scer|YDR411C","OG7_0003695"
"scer|YDR412W","OG7_0010567"
"scer|YDR414C","OG7_0003118"
"scer|YDR415C","OG7_0008418"
"scer|YDR416W","OG7_0007025"
"scer|YDR418W","OG7_0005473"
"scer|YDR419W","OG7_0002159"
"scer|YDR420W","OG7_0022141"
"scer|YDR421W","OG7_0023012"
"scer|YDR422C","OG7_0156175"
"scer|YDR423C","OG7_0014414"
"scer|YDR424C","OG7_0002698"
"scer|YDR425W","OG7_0001722"
"scer|YDR427W","OG7_0007087"
"scer|YDR428C","OG7_0005707"
"scer|YDR429C","OG7_0000011"
"scer|YDR430C","OG7_0004979"
"scer|YDR432W","OG7_0000011"
"scer|YDR434W","OG7_0008836"
"scer|YDR435C","OG7_0005126"
"scer|YDR436W","OG7_0000696"
"scer|YDR437W","OG7_0008060"
"scer|YDR438W","OG7_0006472"
"scer|YDR439W","OG7_0156162"
"scer|YDR440W","OG7_0006575"
"scer|YDR441C","OG7_0003964"
"scer|YDR443C","OG7_0006577"
"scer|YDR444W","OG7_0006601"
"scer|YDR446W","OG7_0155830"
"scer|YDR447C","OG7_0005468"
"scer|YDR448W","OG7_0004914"
"scer|YDR449C","OG7_0006996"
"scer|YDR450W","OG7_0003671"
"scer|YDR451C","OG7_0000940"
"scer|YDR452W","OG7_0003112"
"scer|YDR453C","OG7_0001516"
"scer|YDR454C","OG7_0003611"
"scer|YDR456W","OG7_0001342"
"scer|YDR457W","OG7_0000785"
"scer|YDR458C","OG7_0017968"
"scer|YDR459C","OG7_0000782"
"scer|YDR460W","OG7_0007576"
"scer|YDR461C-A","OG7_0155811"
"scer|YDR461W","OG7_0101649"
"scer|YDR462W","OG7_0021360"
"scer|YDR463W","OG7_0038960"
"scer|YDR464W","OG7_0027415"
"scer|YDR465C","OG7_0010440"
"scer|YDR466W","OG7_0000103"
"scer|YDR468C","OG7_0006189"
"scer|YDR469W","OG7_0008133"
"scer|YDR470C","OG7_0017975"
"scer|YDR471W","OG7_0006541"
"scer|YDR472W","OG7_0007818"
"scer|YDR473C","OG7_0007602"
"scer|YDR475C","OG7_0071894"
"scer|YDR476C","OG7_0155916"
"scer|YDR477W","OG7_0000009"
"scer|YDR478W","OG7_0155528"
"scer|YDR479C","OG7_0020669"
"scer|YDR480W","OG7_0156180"
"scer|YDR481C","OG7_0003150"
"scer|YDR482C","OG7_0005962"
"scer|YDR483W","OG7_0007223"
"scer|YDR484W","OG7_0006475"
"scer|YDR485C","OG7_0155756"
"scer|YDR486C","OG7_0007940"
"scer|YDR487C","OG7_0005721"
"scer|YDR488C","OG7_0002233"
"scer|YDR489W","OG7_0008336"
"scer|YDR490C","OG7_0000103"
"scer|YDR492W","OG7_0002922"
"scer|YDR493W","OG7_0009032"
"scer|YDR494W","OG7_0155503"
"scer|YDR495C","OG7_0067181"
"scer|YDR496C","OG7_0007334"
"scer|YDR497C","OG7_0000446"
"scer|YDR498C","OG7_0009112"
"scer|YDR499W","OG7_0156108"
"scer|YDR500C","OG7_0005715"
"scer|YDR501W","OG7_0020672"
"scer|YDR502C","OG7_0003674"
"scer|YDR503C","OG7_0002355"
"scer|YDR504C","OG7_0155882"
"scer|YDR505C","OG7_0008399"
"scer|YDR506C","OG7_0002295"
"scer|YDR507C","OG7_0000009"
"scer|YDR508C","OG7_0005294"
"scer|YDR510W","OG7_0002909"
"scer|YDR511W","OG7_0009393"
"scer|YDR512C","OG7_0015036"
"scer|YDR513W","OG7_0002700"
"scer|YDR514C","OG7_0020046"
"scer|YDR515W","OG7_0155979"
"scer|YDR516C","OG7_0002467"
"scer|YDR517W","OG7_0006524"
"scer|YDR518W","OG7_0000478"
"scer|YDR519W","OG7_0001020"
"scer|YDR520C","OG7_0017961"
"scer|YDR522C","OG7_0020661"
"scer|YDR523C","OG7_0000432"
"scer|YDR524C","OG7_0004937"
"scer|YDR524C-B","OG7_0101673"
"scer|YDR524W-C","OG7_0155721"
"scer|YDR525W-A","OG7_0007186"
"scer|YDR527W","OG7_0007200"
"scer|YDR528W","OG7_0101681"
"scer|YDR529C","OG7_0007931"
"scer|YDR530C","OG7_0014583"
"scer|YDR531W","OG7_0003485"
"scer|YDR532C","OG7_0156114"
"scer|YDR533C","OG7_0009857"
"scer|YDR534C","OG7_0101671"
"scer|YDR536W","OG7_0000446"
"scer|YDR538W","OG7_0012859"
"scer|YDR539W","OG7_0010824"
"scer|YDR540C","OG7_0087450"
"scer|YDR541C","OG7_0002966"
"scer|YDR542W","OG7_0014528"
"scer|YDR545W","OG7_0014529"
"scer|YEL001C","OG7_0021333"
"scer|YEL002C","OG7_0007934"
"scer|YEL003W","OG7_0008003"
"scer|YEL004W","OG7_0009613"
"scer|YEL005C","OG7_0155693"
"scer|YEL006W","OG7_0001013"
"scer|YEL007W","OG7_0010455"
"scer|YEL009C","OG7_0015336"
"scer|YEL011W","OG7_0004418"
"scer|YEL012W","OG7_0006962"
"scer|YEL013W","OG7_0013969"
"scer|YEL015W","OG7_0010776"
"scer|YEL016C","OG7_0002831"
"scer|YEL017C-A","OG7_0101625"
"scer|YEL017W","OG7_0155453"
"scer|YEL018W","OG7_0155538"
"scer|YEL019C","OG7_0008214"
"scer|YEL020C","OG7_0002897"
